cabinet_height,cabinet_width,cabinet_depth,wall_thickness,door_type,door_count,style_variant,label
1.7673121581494606,0.6250107552226669,0.4375146591845596,0.0228123758352087,0,1,2,0
1.5063061836223246,0.6297972194380703,0.4093189874018016,0.0326874350836176,0,1,2,0
1.7798613253354278,1.1449414806032163,0.4102203110203483,0.0356242989356568,0,1,2,0
1.5071372777842031,0.8778713416716418,0.4076568810537944,0.0417222945152283,0,1,1,0
1.116059652200157,1.4474943663474598,0.6018630156834455,0.0432494895646033,1,1,1,0
1.09456023769415,0.8931782814070929,0.6143198997472217,0.0459908111777882,1,1,2,0
1.0834661785884891,1.26126331856771,0.6865341703943459,0.0494827532231265,0,1,1,0
1.3335683237321103,1.2356844442644002,0.4824160894850421,0.0279563338490908,0,2,2,1
2.1239855052549927,1.2480353852465935,0.6045655028334941,0.0209898526869333,0,1,1,2
1.4553465301091777,1.5895233506365951,0.6199998799270464,0.0344932410321126,1,1,0,0
1.9861631128081705,1.4050458007712143,0.5005823935111644,0.0173166011824041,1,1,2,2
1.5990775113907327,1.4846831538867025,0.621425935100212,0.0200005056654721,0,1,2,0
1.673641760995781,0.8627416085229352,0.5922929951117702,0.0464238009260866,1,2,0,1
2.196790933586993,0.7383317448908558,0.5467579174448155,0.0414523755136808,0,1,2,2
1.1919784020669404,1.280481213496327,0.598204515365987,0.0284668559086075,1,2,2,1
2.032935642681398,0.6114810219428196,0.6603609096800973,0.0388598629159301,1,2,0,2
1.3522001543769115,0.7581577543446697,0.3016226580508646,0.0402732221458468,1,1,2,0
2.0951534072137847,1.4705185698367669,0.4492223957243164,0.0373632323203101,0,1,1,2
1.9150129600901813,1.1393790301196258,0.6893132393152791,0.0335623785268312,0,2,1,2
1.0233720908629989,1.529098616264617,0.739360938911592,0.0441082935276412,1,1,0,0
1.2890459109366796,1.16735694368891,0.339378524145683,0.0406167658195619,0,1,0,0
1.791700987296841,1.5468486797049907,0.3825634794870638,0.0334685825596388,1,1,2,0
1.906318235962967,1.2898676320996214,0.6564744864095609,0.02896473049991,1,2,2,2
1.5417833696693557,0.8479056136660079,0.3320129481631724,0.015736199100247,0,1,0,0
1.0851917032108391,1.2311029572700989,0.4144708919055772,0.0466897004552144,1,1,2,0
1.2856055612427943,1.2689777782962806,0.4071184036852193,0.0196309147053758,1,1,1,0
1.968996397319972,0.7904099143618777,0.3484654071144116,0.0300867913842232,1,2,1,2
2.036604098043524,0.6541711872321705,0.6267277441328958,0.0376162912953244,0,2,2,2
1.407163126473956,1.4616725363527912,0.4243281669601428,0.0216573117954284,1,1,1,0
1.22018564294468,1.0626280684009672,0.73724297703529,0.0176384710931001,0,1,2,0
2.1991389620952724,1.4360275850799518,0.7844981286423756,0.0474228444052844,0,1,1,2
1.5827693505408622,0.8137472991991817,0.5005201462747263,0.0170522389990262,1,1,1,0
1.3182436698065825,1.3840706019485691,0.5275041836695716,0.0298052620096557,1,1,0,0
1.3560493905934772,1.5687093649691588,0.589590145408128,0.0339768320480996,1,1,0,0
1.7010131133507655,1.1028503829195135,0.7263599460241427,0.0205101454778819,0,1,0,0
1.7140421277400333,1.27521255360409,0.4176019475004656,0.0191960314881493,0,1,2,0
1.098380086593851,1.2573731644725226,0.5826134619220447,0.0260729446091854,1,1,2,0
1.8594301609472976,0.838685952615846,0.4978929233956272,0.0385091578035989,1,2,1,2
2.114821998046617,1.5357342874448232,0.3046577284421232,0.0367405739422582,0,1,2,2
1.2557851747204485,0.8652004147504013,0.7666296889968545,0.0458302460790253,0,2,1,1
1.1892961988286783,1.4337449546398071,0.6517699625436855,0.0364087218004082,0,2,2,1
1.124303802301854,1.4781269649735922,0.4322329607435638,0.0461399447451998,0,2,1,1
1.7257957924362688,1.3176121871387978,0.4017986561637264,0.0371983285609777,1,2,1,1
2.086403789295188,1.4461037132948555,0.3461492338563667,0.0298251520397304,1,1,0,2
1.4002678463261058,0.7308196607017022,0.789898976914418,0.020655369169586,1,2,2,1
1.011603639530008,0.675243860073767,0.7415531966500715,0.0466375000045962,0,2,2,1
1.663030116093997,1.0297867128807718,0.3209144290844289,0.0277628030364539,0,2,0,1
1.818480025972692,1.266933410635543,0.4768393173073091,0.0345959231700354,1,1,0,2
2.037526835463957,1.5762060329309628,0.7053858599701984,0.0458495671632163,0,1,2,2
2.109384754289855,1.3823864961476318,0.5058565832757769,0.0384467495250868,0,2,0,2
1.9448494109625651,0.7080956264029571,0.7360833914530449,0.0450507637968223,0,1,1,2
1.4195901093351024,1.420536380971562,0.735661517931504,0.0228023241522033,0,2,1,1
1.3343236732276047,0.6694207546628199,0.6866633187201805,0.0272901145178963,1,2,0,1
1.1384101022217132,1.570400611022228,0.3892839080862318,0.0486887010516544,1,1,0,0
1.7158855059852938,0.9456871116798002,0.693214089101841,0.0302737859354712,0,2,2,1
1.2280945294027552,0.6443865337132311,0.5180287577274861,0.0331972121998304,0,2,1,1
1.0839685733515725,1.2642376849112722,0.4651000180212982,0.0259870475770425,0,2,2,1
1.371141594650384,1.008392908619217,0.5012001935288624,0.0253479320884081,0,1,1,0
1.797915321055326,0.9791452771225416,0.6740672800794449,0.021090957012348,1,2,2,1
2.000470203164869,0.9038749492683538,0.4050913424413209,0.0425015589617153,1,2,1,2
1.530591759165769,0.8137014009891003,0.5365930929546632,0.0465413289039889,0,1,1,0
1.61854241189826,1.2329408557657957,0.4675941277049004,0.0436448212587832,0,2,0,1
1.9678754734915191,0.7473539622457727,0.3231068590463792,0.0494377607973648,0,2,1,2
2.063364290861178,1.175670899409318,0.6591729577494942,0.0284392463587462,1,1,0,2
1.787269613334141,0.6055448181380317,0.6754822383092365,0.0419516166000908,0,2,0,1
1.211064018047838,1.5579660422795398,0.5589788752218704,0.0167576434799224,0,1,1,0
1.1600069266684347,1.0646432374982366,0.5655659429277944,0.0345623851630153,1,2,2,1
1.9780078087980209,1.492020296341018,0.5133703784293278,0.0467399155659639,1,1,2,2
2.033793891739915,1.050069757246908,0.6758883932502557,0.0443952010744672,1,2,2,2
1.2870950365775595,1.039872593264903,0.6567724313055282,0.0232072752305122,1,2,2,1
1.0966931891892022,0.7508306580130866,0.491517646215669,0.0203481843302001,0,1,1,0
1.489119243599904,1.1426111405039152,0.507887117051578,0.0222392036330043,1,2,2,1
2.1352744403081205,0.6195319567377271,0.7403283363789117,0.0351491621383528,1,1,1,2
1.3583351828468602,0.9899866480637188,0.7458207709842559,0.044250503477944,0,2,0,1
1.327522374115908,1.0856419937985002,0.494428601623064,0.0384105767218021,1,1,1,0
2.1034499448027715,1.5807219775189232,0.5670618147662522,0.0467425101905368,0,1,2,2
1.514335323593314,1.46685135559513,0.390864513256716,0.0241054709871756,1,1,1,0
1.3922149658575704,1.3612297078940272,0.4895631077820681,0.0413203438244174,1,2,0,1
1.5643682034556563,1.349024261082851,0.3260428041216277,0.0483171892333672,0,1,2,0
1.04830976504892,0.6310299988807121,0.4236416518664385,0.0443730096199609,0,1,0,0
1.5682732731353537,0.7143894461093065,0.773878511108326,0.0312761894202327,1,2,0,1
1.7270712310723737,1.5637347441012088,0.6591786142980041,0.0422227160161401,0,2,0,1
1.6944216790110924,1.5288871684071217,0.587898364206207,0.0467809152866605,1,2,2,1
1.2379957325100583,1.1920978612498525,0.7152858168901592,0.0234997283187996,1,1,2,0
1.939162415633224,0.947203765308449,0.5141890066173722,0.0279699806676319,1,1,1,2
1.98679710170807,0.7055388706439986,0.7803937836072893,0.0372454787135506,1,1,1,2
1.2113643533032712,1.12174674693848,0.6252287070083706,0.0365569323918742,1,2,1,1
1.9908815181049069,1.1924746190637017,0.4611522914905591,0.0235923309182791,0,2,1,2
1.292636127029147,1.0647084666032316,0.6051658521152603,0.0282646256444892,0,2,1,1
1.2182078285892302,0.812119850179739,0.6989161784140483,0.0269118595107499,1,1,2,0
2.137675093332437,0.6856129619580212,0.6600373320520971,0.0321002246397075,0,2,2,2
1.8542108877672676,1.0481745495865709,0.3086216296741863,0.0252982453462174,1,1,1,2
1.796752025916179,0.9690204506610368,0.5767364775051248,0.027031508795117,1,2,2,1
1.5444943154238144,0.9066229913488304,0.4152690206492538,0.0402449515964124,1,1,2,0
1.6430367584605,1.362189609484103,0.392574921218831,0.0225734623957511,1,2,2,1
1.707504287152949,1.3602078953730827,0.5983953702561509,0.0493178720661879,0,2,0,1
1.4330572829792638,0.9022675887804356,0.6540092428555156,0.0194304035946793,0,1,2,0
1.3505639734633332,1.5440896147957406,0.6189348275529638,0.0413477261526938,0,1,2,0
1.3412071925645792,1.078714208606398,0.4703529662801461,0.0487924175098403,1,2,0,1
1.9865387743593168,1.0007074422519395,0.3370410851278199,0.0370305997433199,0,1,0,2
1.9733704915300567,1.5491256423580313,0.342590454198115,0.023686683432354,1,1,2,2
1.4564536313758594,1.5085043776238038,0.4486765662586937,0.0355983798552386,1,2,2,1
1.7452327852865783,1.2096309122451303,0.6700446527422725,0.0481656570113882,0,1,1,0
