stove_height,stove_width,stove_depth,oven_height_ratio,handle_length,glass_thickness,style_variant,burner_count,knob_count,label
0.4720079454625806,-1.63491699523137,-0.7940479612240139,-0.962892467590345,0.813629071387392,0.6158346725035808,1.23318910638115,0.0,0.0,1
-1.4431884990040675,-0.26307554744445105,-1.6432328448714826,-0.9787576091705832,0.014655666455582802,-1.6475076151918666,-1.2138169749043068,0.0,0.0,0
0.7375165085571219,0.7026239794462477,-0.2937090938120898,-0.17879434468937674,-0.7706578381324392,1.2863146347255034,-1.2138169749043068,0.0,0.0,2
0.6755348330603973,-0.5453556066595806,-1.2080227190318522,1.5837188636586612,-0.568754346624807,-1.4170185106648998,-1.2138169749043068,0.0,0.0,0
-0.5001614609005418,-0.5325493244342642,-0.8304364189486251,-1.5865684199536674,-0.14412687804466184,-1.3053408454543785,0.00968606573842162,0.0,0.0,0
-1.4714010301701272,-0.7080511043336846,0.43042745035480634,1.3347439039728803,-0.48218879162331413,-1.0704913643518466,-1.2138169749043068,0.0,0.0,0
-1.585711506491955,-0.9336780158144166,-0.744327127227733,-1.460481951305717,-0.9276061319205484,-1.388279252831064,0.00968606573842162,0.0,0.0,0
-0.1728171981736956,1.1615695833046216,-1.1831786646132156,-0.5047121863715469,0.5844420415516823,0.7032850235568449,1.23318910638115,0.0,0.0,2
0.5018495634331994,0.383974494065208,-1.1537985283226635,0.7923765700823407,-1.1674835010080462,-0.4189281217230435,1.23318910638115,0.0,0.0,1
0.6409481050287568,-0.9623068529016254,-0.6234942019210973,0.9283345806241071,-1.5389910637297792,1.1209660559890557,0.00968606573842162,0.0,0.0,2
-0.3539259850051847,-1.4925942272279595,1.415575721865839,0.2305044880903646,0.7494772643608307,-0.9996910970050724,0.00968606573842162,0.0,0.0,0
-0.3731057032557519,1.4395840912450777,-0.1575109091318964,-0.8183209403934882,-0.8797725938014977,0.2143443984295967,0.00968606573842162,0.0,0.0,1
0.8449577251589971,-0.24056813269437358,0.2742322533052438,-0.4813773088404953,1.715409673891989,-1.2583253576397853,0.00968606573842162,0.0,0.0,0
-1.4294245072138365,-1.5585134662360494,-1.3667232200184964,0.43959653926462966,1.0058678057044579,-0.27026558565872283,-1.2138169749043068,0.0,0.0,1
-0.41076774161666174,0.338204249669785,-0.1256601339567311,-0.8650412095999782,0.18014552867002903,1.5408958908499601,1.23318910638115,0.0,0.0,2
0.7538166808826844,0.6348301335910979,0.1129962177435785,-0.811572707398959,0.48345068743503,-1.3515501149578517,0.00968606573842162,0.0,0.0,0
-1.1963085050782807,-1.710144758296661,0.7540321025283088,0.7596033509851859,1.6274709954732043,0.9126503127673149,1.23318910638115,0.0,0.0,2
1.4190578261720157,1.287406840930286,-0.7129653220864338,0.4795076169463768,0.3728549888027436,-1.2078219213645027,-1.2138169749043068,0.0,0.0,0
0.1251929159063578,0.96980073032419,0.09008418396106035,-1.7353349675099146,-0.6117545040142531,-1.672082121798523,0.00968606573842162,0.0,0.0,0
1.301523000132706,1.1531192987849959,-0.6815602110423169,-1.5363485591270067,1.3029307277098754,1.5566259368822155,-1.2138169749043068,0.0,0.0,2
0.7925921090574272,1.0990549896865267,1.6401313789011627,0.11089781338393599,-1.2976127535978108,0.5568331622165528,1.23318910638115,0.0,0.0,1
-1.1721497961965706,0.10243437533272355,0.3540874041997043,1.6085251168931474,1.4789067326759346,0.889336779546904,1.23318910638115,0.0,0.0,2
-1.047272439658433,-0.643978286494167,1.6995695284707184,0.5174241200714659,-0.2178472181619624,0.06189513573420355,-1.2138169749043068,0.0,0.0,1
-0.8851980525402359,-1.5000691856099706,-1.6735770482497008,0.18450419795776973,0.30188194161605125,-1.714851677380688,1.23318910638115,0.0,0.0,0
0.4431533965254942,-0.9300713445154148,1.388856524001182,1.2451744292033962,-1.487414325208067,-0.9113451602931644,1.23318910638115,0.0,0.0,0
-0.061874828970973586,0.1423896350098994,0.7583969529380996,1.3240971845392213,0.2596078403174005,-0.8939649466015838,0.00968606573842162,0.0,0.0,0
1.0546223516501658,-1.0632488250746974,-1.410763954666164,-0.24179281180052764,-0.2680482633832454,-0.11408306731682387,1.23318910638115,0.0,0.0,1
-1.5567773585627451,0.5371729504072531,0.49116445009443904,-1.527024287328843,0.7850822574448058,1.0471297412804048,-1.2138169749043068,0.0,0.0,2
-0.8825956849762185,-1.0639435606929704,-0.1929639092464679,-0.2736064177424311,-0.7694325427096975,-0.8702608132529064,-1.2138169749043068,0.0,0.0,0
-0.20845122613087644,1.255714471102139,0.15924158660058851,-1.5618036173667604,1.7221740005083361,1.1704859428475203,-1.2138169749043068,0.0,0.0,2
1.4666844908623955,1.2119806993554738,-1.1705152304513387,-0.05239373079163688,-0.9934402781698414,-0.3437871698889902,-1.2138169749043068,0.0,0.0,1
-1.1738478154032075,-1.7139119039251098,-0.3944692947327414,1.4772229742844307,0.981841459678772,-0.746877782693915,1.23318910638115,0.0,0.0,0
1.5739747732530611,1.7191122371387833,0.17808953776732042,0.7551887983567693,-1.1972335072956226,-0.7069882388848391,-1.2138169749043068,0.0,0.0,0
0.2631637635739159,0.15262465554653398,0.8436609734682761,-1.538984999814799,0.2871463059669084,0.01063302835587364,1.23318910638115,0.0,0.0,1
-1.1988218050580854,1.5993731164699487,-1.4690056651757564,-1.0926019240132918,0.32468099028072755,0.6106583743888493,-1.2138169749043068,0.0,0.0,1
-0.3448757851706184,1.5330717970590877,0.2262467238793653,0.2712328133056738,-1.5949820177162592,-1.4544845943804796,1.23318910638115,0.0,0.0,0
0.27873525117167375,0.08552939147491682,1.4902683556177365,-1.028644579025193,0.7435226437166742,-0.9089733624955324,0.00968606573842162,0.0,0.0,0
-1.2908726429939186,0.5096791681540743,-0.16314582233402536,1.4858975866537274,1.5024863857663544,-1.707455480262347,1.23318910638115,0.0,0.0,0
1.7165752604303357,1.7214409443229939,-1.492728287098387,-0.9977831033746054,-0.815565600180236,1.5089682209295632,-1.2138169749043068,0.0,0.0,2
1.3034239031652801,-0.4441671571107497,-1.20017144453642,1.1553478726486892,0.6997848001992043,0.38948175001530155,1.23318910638115,0.0,0.0,1
0.08900847726541394,0.586970255112251,0.17405179424252515,1.495396027196492,-1.374268846731934,1.3170418540902586,0.00968606573842162,0.0,0.0,2
-1.3444286355988646,-1.3514136866914035,0.16927786123816202,-0.7924106548033667,0.35854157871227266,0.7582595253971474,-1.2138169749043068,0.0,0.0,2
0.6386434768266943,1.2265561722805418,0.003706465415702585,-0.8660573109234297,1.4071581029003237,-1.5630437836083408,1.23318910638115,0.0,0.0,0
-0.27623842893052,-0.7650732461269045,-1.7341361272853617,0.9380687301015538,0.4701466010189727,-0.8279684899046403,1.23318910638115,0.0,0.0,0
-0.2129411447511222,0.7176328446897456,0.19588317764432392,-1.349174213425039,1.534694278055494,0.665685778023427,-1.2138169749043068,0.0,0.0,1
0.14672421079915107,1.1632444801737079,0.27068858779384114,-1.2235097350518267,-1.2917876405835456,-0.6667786766950116,-1.2138169749043068,0.0,0.0,0
1.3715557502197413,-0.9952751848149587,-0.882347401814004,-1.380678050915942,0.9645109988690914,1.3379559220926431,0.00968606573842162,0.0,0.0,2
1.6312391178217915,0.8690536659185085,1.4593026671952005,-0.9159621294151815,-1.1705973350908376,1.0446738285221566,-1.2138169749043068,0.0,0.0,2
1.3108628690594977,-1.6356925645986358,0.8041468804613424,-0.5848060925946088,1.4854833519315083,1.052848040576908,1.23318910638115,0.0,0.0,2
1.0658964966128035,-0.7992024738382736,0.9800908774709719,-1.3622828160505558,1.2827319689677392,1.2490412989969684,-1.2138169749043068,0.0,0.0,2
-1.0527433767903087,1.4530785407708577,-0.5356237621212689,1.1095209020623347,1.2798151148183832,-0.9638452797086139,1.23318910638115,0.0,0.0,0
-1.075078144812159,-0.5867916165832034,1.2466502792217493,1.6172897273820308,-0.7674279938121464,0.4932350218060725,0.00968606573842162,0.0,0.0,1
0.6109842817450837,1.194579739838039,-0.5997148262129957,-1.6415594641760953,1.2995733083421126,-0.8305447999061661,1.23318910638115,0.0,0.0,0
1.5920583476329047,-0.8038316514807459,-1.3710398635568868,-0.22960597555837967,0.7862281649813135,-0.6479142362249903,1.23318910638115,0.0,0.0,0
1.6672865923635325,-1.3216556622254791,1.3683732085581795,-1.0778433746021916,-1.5789245836809123,-0.22188558784493043,1.23318910638115,0.0,0.0,1
1.4639396598945154,0.1396870399428385,0.7448139660781593,0.8368667690288333,0.5860092146323927,-0.47196045515346813,-1.2138169749043068,0.0,0.0,1
1.5447066240400433,1.4610935316684923,0.4114362142135105,0.5642948682359696,-1.3015371534167728,1.3933490716404475,1.23318910638115,0.0,0.0,2
-0.6724279239504706,-0.3098354455817423,-0.35298993245919535,-0.7115473623927886,-1.2923328832491345,-0.27623106663276925,0.00968606573842162,0.0,0.0,1
0.6033573940387895,1.3990001315268765,0.38497886204607795,-0.6931775682031762,0.1618624220069425,-1.7384711962507198,0.00968606573842162,0.0,0.0,0
-1.0159643742508548,0.9944522269552231,0.3543216716661171,-0.6192797388504789,-0.2051048579603315,0.6121019525307189,1.23318910638115,0.0,0.0,1
-0.10426420845037138,1.3933846213903163,1.0100447962833758,-1.1485771123506892,-1.4392296726610745,0.054501677541740526,1.23318910638115,0.0,0.0,1
0.4021026431493596,-1.398587878963167,1.550151616967611,-0.9224456761309093,-0.6592422407381882,1.0679137772440745,-1.2138169749043068,0.0,0.0,2
-1.6598910062329282,-0.8751136375152422,-0.1011212921463884,1.210834471224154,-1.4806009473132258,-0.29713673208077085,1.23318910638115,0.0,0.0,1
0.2509984778835216,0.7614533638636738,-0.41678099315415723,-0.3507288636177055,-1.2222121688802725,0.6538594445365964,-1.2138169749043068,0.0,0.0,1
0.9538285115244257,-0.9649821531148857,1.0380417076801154,0.6771374948069477,-0.12640961084042807,0.20055074232736836,-1.2138169749043068,0.0,0.0,1
-0.16223911040323918,1.048570102751987,0.5652609583917082,1.6901605673259992,0.32612330242854826,1.5673833797892742,0.00968606573842162,0.0,0.0,2
0.37919437516377047,0.7646609631882896,0.0015218206099903142,1.144329529131884,0.1616368078634325,1.3834669086221683,1.23318910638115,0.0,0.0,2
1.24180581174196,-0.1657879914297176,0.8568237844368637,1.1765739604871195,-0.7736977902045621,0.9673489742235829,0.00968606573842162,0.0,0.0,2
