fridge_height,fridge_width,fridge_depth,door_thickness,handle_length,freezer_ratio,freezer_position,style_variant,label
1.8475987589205187,0.6100043020890668,0.6187573295922799,0.0266963221444646,0.3709413642492037,0.3853398974845823,0,2,0
1.6953452737796892,0.6119188877752281,0.6046594937009009,0.0351606586431008,0.157960790905159,0.2897675301373297,1,0,1
1.7144463323986976,0.7112762832922651,0.7673250801982335,0.042764221013893,0.197897794913067,0.3345228796307005,1,0,1
1.5507196334753122,0.9053976516026097,0.5755525691299622,0.0313978190191201,0.2576938141453885,0.3187911444957942,1,0,1
1.9108122506856728,0.8144912365818803,0.7932789409948426,0.0313560313162506,0.3156121893819681,0.415880932850599,1,2,1
1.5346020131796618,0.6278220595294963,0.7153158296419275,0.0431920502236607,0.4455664561982273,0.4210635442030294,0,1,0
1.5945815221770645,0.8542737777057601,0.6412080447425211,0.0311054290135064,0.2128521092314463,0.3033955644098227,0,2,0
1.8444848017379425,0.8136559508118832,0.6112027312878566,0.0338678063555334,0.2309843480352834,0.4350782359242435,0,2,0
1.6269979140907251,0.9073254310369488,0.5639844868873211,0.0446540778202042,0.3915137402313643,0.3302329574044658,0,0,0
2.039195286929881,0.8268720205914009,0.7294785676797441,0.0263787963216242,0.2997693778476832,0.4269366307773405,1,0,1
1.585416116548637,0.6986510030775934,0.6903420335407877,0.027882248255688,0.3253757970670622,0.4295645767204954,1,1,1
1.5535245314100985,0.999015042598044,0.6773815734191162,0.0227272823652138,0.1641349126274203,0.2719298260701318,0,2,0
1.6955119767597788,0.6254110824607828,0.6454048216266343,0.0498836414072029,0.3087343035297411,0.4442156755227237,0,2,0
1.9045052735521364,0.87268414761063,0.6842425826021988,0.0280047556985762,0.3422885395739424,0.2723104347191752,1,0,1
1.7176065944304444,0.981526371008432,0.7689632350945486,0.0279016715225327,0.3001758339150895,0.2857303761060262,0,2,0
1.608911354014043,0.855579797946402,0.7022425528595431,0.024585178056489,0.3787532400225454,0.3578758060239251,0,2,0
1.6269092399032712,0.6077906969543329,0.7822746540661543,0.0463616563346955,0.3994996588083538,0.3115028250805323,0,0,0
2.0146067194428285,0.9787797781191976,0.5714133630169698,0.0345797138994984,0.1707637555405151,0.4021204330514463,0,0,0
1.8618255759231568,0.9787394718819964,0.5912817397435319,0.0358302136225476,0.3319781752447887,0.4428725812014911,0,2,0
1.6182014039106265,0.9980597426643578,0.7124695144098634,0.0331430025174351,0.3052727523106772,0.2742008391736531,0,0,0
1.6366598935032186,0.8353234873828933,0.6075286831491443,0.0266065215335467,0.1712979258027097,0.3762205914540197,0,0,0
2.0337940091042896,0.9438541601014986,0.5677143374721634,0.0271401390310698,0.3506933334888842,0.2928473614740877,0,2,0
2.0548599684064697,0.8284172373301137,0.6681677565779486,0.0435385827287226,0.3922490993299931,0.2880819828723755,0,2,0
1.7017358276844643,0.7694314492079684,0.6667561670091688,0.0418722754837955,0.3520093641879904,0.4468330422731932,0,0,0
1.681834897471588,0.7357210421579853,0.7654181340881978,0.0274596900176085,0.2070626725322434,0.3397227095666263,1,0,1
1.5949816012668585,0.6999225791528402,0.7808163998190032,0.0332939223516037,0.4084047314285491,0.3600650624899696,0,2,0
2.0994977278889086,0.9344110340319808,0.7922490643211879,0.0477910094902438,0.4046087203242916,0.2832622221207828,1,1,1
1.549623109439427,0.7604161170197811,0.5646588499930447,0.0313691935693074,0.4455926531339178,0.3030406116344304,1,1,1
1.696105240193114,0.9829270563438692,0.7988556723731786,0.0366730497021685,0.3655224825888978,0.2809593650548128,1,0,1
2.078096555478411,0.8316721163265025,0.6855488003435686,0.0424392668113719,0.1671495818722449,0.3668355188917942,0,0,0
2.072545232292115,0.6320445860962347,0.5964562402451808,0.0378510531935008,0.3525637660812271,0.2970407790001862,0,2,0
1.5723507434520374,0.8378076614133765,0.7048453775830258,0.0325767474600761,0.3251016867873674,0.3545565431063918,1,0,1
1.8688081823388805,0.7256735451182305,0.6164036281328384,0.0239263484638236,0.3436502366512949,0.3414449145140904,0,0,0
1.72079986583301,0.9993817763417768,0.7990241119637737,0.0221978216329889,0.2139462936801121,0.3030400829500803,1,0,1
2.01548916973918,0.7478108354955536,0.589436708089308,0.0450123486391942,0.3610619775262113,0.37233555314519,0,2,0
1.9719728945808237,0.7197515008799912,0.7158471787415194,0.0481679001178131,0.1902873343180103,0.2730857340838204,0,2,0
1.7872565486193712,0.7089392849259265,0.701207456757556,0.0415283656141639,0.2110791936982358,0.376847591777016,1,2,1
1.7419722965045636,0.9621345964317292,0.7615259283237139,0.022768954031382,0.2770727317691179,0.3053360447944503,0,1,0
1.939783456113739,0.8548453509205518,0.6154888156085871,0.0422369272504379,0.3155041263379173,0.3355373837961358,0,0,0
