stove_height,stove_width,stove_depth,oven_height_ratio,handle_length,glass_thickness,style_variant,burner_count,knob_count,label
0.9139426798457884,0.6075032265668001,0.6412543977553679,0.48348161072232343,0.5709413642492037,0.023533989748458224,2,4,6,1
0.8586938832629416,0.7265765459055811,0.6044695829157105,0.4827956962205405,0.5016065864310087,0.010530719393677272,0,4,6,0
0.9216019612922404,0.8103974920770708,0.6629279731442488,0.517381356942578,0.43345721246919877,0.02738600641585868,0,4,6,2
0.9198139394988226,0.7020751549553975,0.6233219249717672,0.5935819608310171,0.450978363533788,0.011854916867602958,0,4,6,0
0.8858979380484628,0.7031867167436914,0.639678130083302,0.4565175664384646,0.48782746390155274,0.012496523257064187,1,4,6,0
0.8578800198078458,0.6879534844221279,0.6942959699241665,0.5828177621905211,0.45849050785009293,0.013845771805133198,0,4,6,0
0.8545824383655662,0.668369482695464,0.6434081945403161,0.4619687965385441,0.41983726590830905,0.012020028588194582,1,4,6,0
0.8953410302368435,0.8502331279922251,0.6243981145734127,0.5032906050341283,0.5510525523133081,0.024036406269171025,2,4,6,2
0.9148035385246593,0.7827393017000964,0.6256707972297145,0.5593690196925524,0.3990207481285785,0.017589108835152953,2,4,6,1
0.9188161958433313,0.6658845521910807,0.6486424101622983,0.5652470366388558,0.3667813842647852,0.026436051880136167,1,4,6,2
0.8901164787022329,0.6198565815634641,0.7369704186278317,0.5350770077217754,0.5653742812156928,0.014252530881082812,1,4,6,0
0.8895631901060664,0.8743642769221631,0.6688277778881098,0.48973202497470786,0.42398825230819503,0.021227362683263015,1,4,6,1
0.9247013811652257,0.7285301481883739,0.6875299387418484,0.5042994665570416,0.6491977333967482,0.012766634897817118,1,4,6,0
0.8590909412173794,0.6141349126274204,0.6164473695525988,0.5441169062554635,0.5876238093088892,0.018443199335993678,0,4,6,1
0.88847673116745,0.7787665285083385,0.6702074831677016,0.487712117997272,0.5159677688645863,0.028848617227596192,2,4,6,2
0.9220721819360194,0.8045131107079724,0.6805455495613193,0.4900237784928814,0.5422885395739424,0.012231043471917528,1,4,6,0
0.865815775434467,0.6009735948305188,0.7083138091964866,0.5579521003328887,0.6415664296610344,0.02523924398104129,2,4,6,2
0.941262783934482,0.8611555709510301,0.644766718717295,0.5458424242299007,0.5326910634314517,0.013056785370992696,0,4,6,0
