cabinet_height,cabinet_width,cabinet_depth,wall_thickness,door_type,door_count,style_variant
1.600450172842238,0.4712241327241503,-0.6769452619208902,-1.1432170860313626,-0.996838331382497,-0.9925279152401798,1.2227360429013463
0.0513855043087176,-0.6589208192068912,-0.5448376648493652,0.4964481793540196,-0.996838331382497,1.0075283371329782,-1.221717520583228
0.9032294618491894,-1.0862091583199596,1.2203951826598942,0.8798958377501848,-0.996838331382497,-0.9925279152401798,0.0005092611590592
0.882030676682316,0.9150515206749944,0.6352532856078873,-1.2630564775344142,-0.996838331382497,-0.9925279152401798,0.0005092611590592
1.062782554001748,-1.0785692529600697,-1.4014425658716343,-0.2451329658970328,1.0031716964706987,1.0075283371329782,0.0005092611590592
0.4170833690862295,0.6030286353444525,-1.2932979660120858,-1.1205330566055318,1.0031716964706987,1.0075283371329782,-1.221717520583228
-1.4714123563239814,1.5714815313457,-0.5193561404519351,-0.1430255878210645,-0.996838331382497,1.0075283371329782,0.0005092611590592
-1.3408070396657974,0.8317726076666997,-1.7062909658667884,0.1580287574265615,-0.996838331382497,-0.9925279152401798,-1.221717520583228
-0.3802906385977657,-0.8488925300859274,0.33971651969729,0.3111629356016751,-0.996838331382497,1.0075283371329782,1.2227360429013463
-1.6181650580416318,1.4614783951003003,-1.4869924810160984,0.8296636258278122,1.0031716964706987,-0.9925279152401798,1.2227360429013463
1.421114134262088,-0.15261205975334,-1.0891747373156755,-1.461760627082484,1.0031716964706987,1.0075283371329782,1.2227360429013463
0.701491419301289,-0.7227703477115185,0.5120120602530688,0.6283512771374091,1.0031716964706987,-0.9925279152401798,-1.221717520583228
-0.7323379873293238,0.7006505651512456,-0.2903244075072285,-0.0671665252173998,1.0031716964706987,-0.9925279152401798,0.0005092611590592
1.48194121621325,0.0730332356569035,0.6097744511101175,-0.0955895828992756,1.0031716964706987,1.0075283371329782,0.0005092611590592
-0.2992208239760805,-1.0932146841881798,-0.9650877720159988,-1.4573105504114028,-0.996838331382497,-0.9925279152401798,1.2227360429013463
-0.8520904704623349,1.1713847482903088,0.2706301881079089,-1.133231912638941,-0.996838331382497,1.0075283371329782,0.0005092611590592
1.253899431318704,-1.1133007008981028,-1.457665964865054,-0.5855860763068365,-0.996838331382497,1.0075283371329782,1.2227360429013463
-1.559712880396135,0.0547018230771235,0.4321808590422478,-0.0118429175810121,1.0031716964706987,-0.9925279152401798,-1.221717520583228
-1.0375047102006807,-0.3868308186274375,0.124741893063887,-1.0847059179569152,-0.996838331382497,1.0075283371329782,1.2227360429013463
0.7649569676158194,1.5112081415742884,0.7350631524944703,1.291675441221947,1.0031716964706987,1.0075283371329782,1.2227360429013463
1.1078878889087709,-1.1080239229765956,0.5612867207885495,-0.8211827675630816,1.0031716964706987,1.0075283371329782,1.2227360429013463
0.6389473089877903,1.0020136930690418,-0.6254852888408692,-0.0814668845389563,-0.996838331382497,1.0075283371329782,-1.221717520583228
0.0313829455474088,0.3915127592554165,-0.0580849829892989,0.6036540317227064,1.0031716964706987,-0.9925279152401798,-1.221717520583228
-0.7336137559860975,1.6026397099355905,-1.5343968465108209,1.0664254906517563,-0.996838331382497,-0.9925279152401798,1.2227360429013463
1.50661909075112,1.285127611525967,1.3328372326952194,0.5178470163130514,1.0031716964706987,1.0075283371329782,1.2227360429013463
1.4281596758956685,-0.44735122207189,0.4889202576465892,1.360145487640101,-0.996838331382497,-0.9925279152401798,0.0005092611590592
-1.6248154184361665,1.2910920390148182,-1.309737307985391,-0.8062911081303978,1.0031716964706987,-0.9925279152401798,1.2227360429013463
-0.1995067802732066,0.5141242193777611,0.6657169225886874,-0.3192050571470032,-0.996838331382497,-0.9925279152401798,0.0005092611590592
0.5348816416391989,-1.1712635585316342,0.9186609337195516,-0.1220519193322525,-0.996838331382497,-0.9925279152401798,1.2227360429013463
-1.6464184499325083,0.5541117332071641,-0.132554805077429,-0.4738938740498111,1.0031716964706987,-0.9925279152401798,1.2227360429013463
1.029259753456892,0.9561863738360978,0.6355331639417796,0.7802660617704119,-0.996838331382497,1.0075283371329782,-1.221717520583228
-1.0185998739457347,0.0133429533498023,-0.6226011806341466,-0.3785268693353702,-0.996838331382497,1.0075283371329782,1.2227360429013463
-1.5373349733075985,-0.1305294031463314,-0.3196715570329766,-0.0613830995594451,1.0031716964706987,-0.9925279152401798,-1.221717520583228
-0.7095029267079429,-1.0203194090077263,1.5948591460550745,-1.4332536727517764,-0.996838331382497,1.0075283371329782,1.2227360429013463
0.3988341191487537,1.4733551511689993,-0.8597634529846039,-0.4248897366593135,1.0031716964706987,-0.9925279152401798,0.0005092611590592
1.3195057221785929,0.8398383927879672,-0.755655314169607,0.3921305466970371,-0.996838331382497,1.0075283371329782,-1.221717520583228
-1.376523869185997,1.6178147835471064,0.7895690035514085,-1.6745711477885514,-0.996838331382497,1.0075283371329782,1.2227360429013463
0.7842354504395314,0.7662193556977509,0.3820922739982784,-0.8796521143329983,1.0031716964706987,1.0075283371329782,1.2227360429013463
-1.6751217911667322,0.0420531858001059,1.3836993675267095,0.1822532083854317,-0.996838331382497,1.0075283371329782,-1.221717520583228
1.5708158535636747,0.0049379647284081,0.76884018500967,-1.6152895560863536,-0.996838331382497,-0.9925279152401798,1.2227360429013463
-0.7748829060378163,-1.3489719480305384,-1.2168087665416751,-0.3955462188463839,-0.996838331382497,1.0075283371329782,1.2227360429013463
-1.436954848315278,-0.782796312016574,1.5334106757947774,-1.0102727249395225,1.0031716964706987,-0.9925279152401798,-1.221717520583228
-1.704015741255456,-1.1371254842067196,-1.1472798542197096,-0.6188950556853386,-0.996838331382497,-0.9925279152401798,-1.221717520583228
0.8600953445563179,-0.6671326320696651,1.5497102472141402,0.769601744951216,-0.996838331382497,1.0075283371329782,1.2227360429013463
0.5146882090426922,0.9538525760312788,1.1577453525395378,0.9655352504504512,1.0031716964706987,1.0075283371329782,1.2227360429013463
1.5215139849167545,0.2223785558645356,1.0685415231721558,0.2735005558074174,-0.996838331382497,-0.9925279152401798,-1.221717520583228
-0.0245738603081439,-0.480967517653081,-0.2997664984398419,1.27683421634761,-0.996838331382497,-0.9925279152401798,1.2227360429013463
1.406555121279909,0.119658629266571,-1.398624451380286,-0.8258410628661071,-0.996838331382497,-0.9925279152401798,0.0005092611590592
-1.741275745368394,0.3607577494998504,-0.2663909085306446,0.1277927082339178,1.0031716964706987,1.0075283371329782,1.2227360429013463
0.0269169273710523,1.3933731620532783,-0.5209301702953018,0.779902435842143,-0.996838331382497,-0.9925279152401798,-1.221717520583228
-1.5691607416211864,1.1873180859938162,0.4272684613338353,1.4053326903660437,-0.996838331382497,-0.9925279152401798,-1.221717520583228
-1.0845376802605238,1.267837025881828,-1.4512564984508562,0.999078605419772,1.0031716964706987,-0.9925279152401798,1.2227360429013463
0.9413096512507416,-0.7283661156220821,0.6951863442241265,0.3173634950674776,1.0031716964706987,-0.9925279152401798,0.0005092611590592
-1.713836821660231,-1.4113436287306356,-1.007468984115378,0.9338817371655644,-0.996838331382497,-0.9925279152401798,0.0005092611590592
0.3888691623142106,0.0838740592245158,-0.8055966789905958,-1.6094819028211833,-0.996838331382497,1.0075283371329782,1.2227360429013463
-0.6543084234560049,-0.9698441106119694,-0.3024484503245608,-0.9137495591217376,1.0031716964706987,1.0075283371329782,-1.221717520583228
-0.463920513375048,0.2116271888122822,-1.5878764368165352,-0.8285374909133331,-0.996838331382497,-0.9925279152401798,0.0005092611590592
-0.6715237228734526,1.2566736992682623,0.3138269303678164,1.141998202011382,-0.996838331382497,-0.9925279152401798,-1.221717520583228
1.0633189343490763,1.163908054784071,1.6542431719245967,-1.3536065349078812,1.0031716964706987,1.0075283371329782,1.2227360429013463
1.4991609452838754,-0.1057995713689439,1.246977623541473,-0.6859398865726943,-0.996838331382497,1.0075283371329782,0.0005092611590592
1.3257791666227468,-0.4513911768020974,-0.7316897714054186,1.159612717387406,1.0031716964706987,-0.9925279152401798,-1.221717520583228
-1.302944725280072,-1.5543943084663905,0.3216266600498437,1.124311306780552,1.0031716964706987,1.0075283371329782,-1.221717520583228
-0.5774314126350745,-1.2854474855550866,1.5444223545472258,-1.423665151336444,-0.996838331382497,1.0075283371329782,1.2227360429013463
-0.7623902448952689,0.339756229183481,-1.6827611459896217,1.576326633632559,1.0031716964706987,-0.9925279152401798,0.0005092611590592
-1.2620344672329025,0.4202957638872139,0.2632402669702899,-0.4512531351029824,-0.996838331382497,-0.9925279152401798,1.2227360429013463
1.7326922352961445,0.3055740168869528,-0.7030532944285572,-1.7317347851979503,-0.996838331382497,-0.9925279152401798,1.2227360429013463
-1.3995274616791236,-0.5792260482026589,0.0462536828584939,-1.708935091838148,1.0031716964706987,1.0075283371329782,0.0005092611590592
-1.1647850038719594,-0.9991263605273252,0.8278120831562206,0.9864799599507388,1.0031716964706987,1.0075283371329782,-1.221717520583228
-1.2735717116208305,-0.830630400195372,1.47013696068357,-0.3266666978650557,-0.996838331382497,1.0075283371329782,1.2227360429013463
-0.4689981089811689,-0.5386939457635952,-0.3433805604162807,-0.2017251790739515,-0.996838331382497,-0.9925279152401798,-1.221717520583228
1.5646633017060003,0.7985479494527417,0.2732812420236558,0.8835136702161597,-0.996838331382497,1.0075283371329782,0.0005092611590592
1.7040665730096125,1.627871839292035,0.7422276097890022,0.6705715588859479,-0.996838331382497,1.0075283371329782,-1.221717520583228
1.0599448468667036,1.5931757570708849,-0.8875774946604974,0.06039456713321,-0.996838331382497,1.0075283371329782,-1.221717520583228
-1.701239908906445,1.3364978976131925,-1.6090475931757464,-0.7230541468594002,1.0031716964706987,1.0075283371329782,0.0005092611590592
-0.6691152168464661,1.280293863336027,1.309618644283539,0.2693868128586761,1.0031716964706987,1.0075283371329782,-1.221717520583228
-0.1086504358405865,-0.3485273844339349,1.544166100016139,-1.5754070017193529,-0.996838331382497,-0.9925279152401798,-1.221717520583228
1.567997404207004,0.0621478194712853,0.7664408868090268,1.4593882678871632,-0.996838331382497,1.0075283371329782,1.2227360429013463
-1.5481188763869045,-0.5803928818879006,-0.4471913548727739,-0.9222018856184956,-0.996838331382497,1.0075283371329782,-1.221717520583228
-1.7267043490898442,0.0936617252654129,-0.7939894801330499,-0.5397260816688626,1.0031716964706987,-0.9925279152401798,0.0005092611590592
0.6755238401878967,0.3242903943183257,-0.0025327829843166,-1.079340806428578,1.0031716964706987,1.0075283371329782,-1.221717520583228
1.2900558388448888,-1.115217377499758,-0.5999614440102192,0.8890898025527384,1.0031716964706987,-0.9925279152401798,0.0005092611590592
1.52403920649699,-0.9095252677186184,-0.5927696662078392,0.5069383328452491,-0.996838331382497,1.0075283371329782,0.0005092611590592
0.8949887651873921,0.8507388486283742,-0.9860439608640958,-0.6714595147246787,-0.996838331382497,-0.9925279152401798,-1.221717520583228
0.6573183071762569,-0.999852522700887,1.6800485851889493,1.4754307118756989,-0.996838331382497,-0.9925279152401798,1.2227360429013463
0.6946341353577422,0.2474039287194191,-0.4717334880786656,-0.1118793246657402,1.0031716964706987,-0.9925279152401798,1.2227360429013463
0.8537261677601807,-1.2094346420303743,1.2256584250257496,-1.236905421152684,-0.996838331382497,1.0075283371329782,1.2227360429013463
-1.483664161028575,-1.1472414763483247,-0.5851693584334451,1.0925712814912312,1.0031716964706987,1.0075283371329782,0.0005092611590592
1.727490670999225,1.097344343313102,-1.033799499241342,1.472049472045928,-0.996838331382497,-0.9925279152401798,-1.221717520583228
-0.2328685889635529,-1.3080903196947251,-0.5107156132043229,-0.7592845369920495,1.0031716964706987,1.0075283371329782,0.0005092611590592
-0.2556480770119476,1.640257416091885,-1.5334618807377698,1.0071937267118505,1.0031716964706987,-0.9925279152401798,0.0005092611590592
-1.6692728990935457,0.3519412336841141,-1.277784574526861,-1.3125537991081724,1.0031716964706987,1.0075283371329782,-1.221717520583228
-0.4650453217776084,1.5571931468044666,-0.3469566667396083,-0.4062554588211517,-0.996838331382497,1.0075283371329782,1.2227360429013463
0.0490192576768424,0.7811781651518747,0.5324977969853669,1.4815794127745607,1.0031716964706987,1.0075283371329782,-1.221717520583228
0.3952491823762717,1.1738253627016724,-1.01841614922754,0.3864626988988004,1.0031716964706987,1.0075283371329782,1.2227360429013463
-1.7094120324608837,-1.4475350614377778,-0.7089428251530852,-0.4470761312700795,-0.996838331382497,1.0075283371329782,-1.221717520583228
0.4096263980841836,-1.698116679866084,-0.2852231542709185,-1.484813320211907,1.0031716964706987,1.0075283371329782,-1.221717520583228
-0.159535437469198,-1.7197783716746582,1.1674839080933446,-1.208132559550478,1.0031716964706987,-0.9925279152401798,-1.221717520583228
1.334647099081001,-1.120889952318005,-0.9193151839261956,-0.4830195829972019,-0.996838331382497,1.0075283371329782,-1.221717520583228
0.8407967176545618,0.6649657065004952,-1.2284567905236317,-0.7249769513694918,1.0031716964706987,1.0075283371329782,1.2227360429013463
-1.6997058818318818,-1.5433511543377738,-0.3239047318611884,1.3244344449144083,1.0031716964706987,1.0075283371329782,0.0005092611590592
0.7102226621917532,0.4541889798531727,-1.441987382544673,0.7103740636365731,-0.996838331382497,1.0075283371329782,1.2227360429013463
-1.021533082085965,-1.116748281814439,1.0630537360876544,1.1944058926957553,-0.996838331382497,-0.9925279152401798,1.2227360429013463
-0.7899317705687678,1.2728175976650244,-0.5182525317227291,-0.0017424358089909,-0.996838331382497,1.0075283371329782,1.2227360429013463
1.4730958932040252,1.3495692749392674,0.754015618689901,0.25922442956226,-0.996838331382497,-0.9925279152401798,-1.221717520583228
0.839565076750875,-0.946648799424428,0.6272017222303015,-0.5229268800908311,1.0031716964706987,1.0075283371329782,-1.221717520583228
