stove_height,stove_width,stove_depth,oven_height_ratio,handle_length,glass_thickness,style_variant,burner_count,knob_count
0.9668121845408664,1.4491633830261994,-1.5959405644540952,1.2684492944090249,0.388208146248195,0.7249207716755264,1.23318910638115,0.0,0.0
-1.3755676553535905,-0.7529182891185361,0.7912035927863792,-0.3205425659894304,-0.4031384261305237,0.645776619301683,1.23318910638115,0.0,0.0
1.1998587501716915,-1.538285279302376,0.846909529557189,-0.942620613845072,0.5645742433939275,1.0253366655509153,1.23318910638115,0.0,0.0
0.7779032933364441,-0.631276829713595,-0.154653936756993,0.9505815427181686,-0.1627657426290505,0.966495841422506,-1.2138169749043068,0.0,0.0
0.9276061231826558,-0.4500395060158857,-0.933614833424202,-1.4413110028653282,0.1240698128073733,1.001244712084706,0.0096860657384216,0.0,0.0
-0.5008091622070476,0.2334521572423468,1.6415520834662714,-0.1772951547443703,1.7035110285508883,0.3447019366315408,-1.2138169749043068,0.0,0.0
-0.4842196810819982,-1.1179127248072669,-0.1784915137405135,1.0866772769322377,0.370784458785381,-0.0903432393494027,-1.2138169749043068,0.0,0.0
-0.961591887822534,0.3769648312136313,-1.6760571321446471,-0.1909564399285893,1.7016825985743442,-1.2095653064631982,0.0096860657384216,0.0,0.0
0.0024425526430543,0.6595948935807466,0.6177394291927117,-0.342123057019323,-0.9085071682333316,0.5296710195731886,1.23318910638115,0.0,0.0
0.3313319122734106,1.4824093845015769,-0.9719455231254828,-1.0474725371022438,-1.361570075593211,-1.3317927496780106,-1.2138169749043068,0.0,0.0
0.9009734303225286,1.3922948470786367,0.0090796608695761,-0.2767138802894011,0.9436174555220062,1.5811073832380445,0.0096860657384216,0.0,0.0
0.6767231215472566,0.0286795660789477,-0.5280128406181831,0.3517140954280484,1.0796707281886564,0.8284867182030349,0.0096860657384216,0.0,0.0
1.1437451270534122,-0.8531901658828166,0.0415973886267085,-0.0286927531309272,0.7391719253181337,-0.5757099180354885,1.23318910638115,0.0,0.0
-1.0863715415753272,0.5730096152901895,0.9929981556412606,-1.0395183486700763,-0.952434672749106,0.3793724916941244,-1.2138169749043068,0.0,0.0
0.6386741832137389,-0.6125377013752594,1.3419827479270916,-0.7196118393663079,-1.0964547188682978,-0.5967761997570596,-1.2138169749043068,0.0,0.0
-0.0838819117428174,-1.3912438274980314,-1.4341662569163125,-1.031085119394829,-0.4654780248112304,0.0197960294423017,-1.2138169749043068,0.0,0.0
0.5484571618182938,-1.6288668677685834,-0.1736560545524376,1.5191627470443303,-0.4156236693007524,0.5796554848045964,0.0096860657384216,0.0,0.0
0.8383412469427473,-1.4671459970232157,-1.7449267931997878,-1.6528139583308183,1.2370540084476012,-0.7480378260353607,0.0096860657384216,0.0,0.0
-0.7243635180933816,1.6330561237677992,-1.2653837376734032,0.3440214831420136,0.6805336281511977,0.0389963244162957,0.0096860657384216,0.0,0.0
1.623038184993427,-1.4336972882526404,0.0630618931165426,1.209635449229025,-0.1641253809187789,0.6557171371901427,-1.2138169749043068,0.0,0.0
-0.213409732233675,-0.4354980152281727,0.8533537267807707,-0.1327168192751649,0.6049034193097853,1.644519139136256,-1.2138169749043068,0.0,0.0
1.66145795193208,-1.416297546544968,0.6104214826661787,0.9871108740583396,1.6881449158442063,1.0362978948772192,-1.2138169749043068,0.0,0.0
0.2991719381085446,0.2079074598630083,-0.5195851112446281,-0.4953524099889297,0.4023814636266496,-1.540900272842285,0.0096860657384216,0.0,0.0
0.0881468535831568,0.3546211258934421,-0.3106792406225544,-1.1341376306751414,1.275651973605855,-0.7095134636502469,0.0096860657384216,0.0,0.0
1.231178879504137,-1.7063823487599807,0.2500725767107475,-0.8022118723592296,-0.9627957068309522,1.4366123147449503,-1.2138169749043068,0.0,0.0
0.5515048477478717,-0.4880514208354677,1.186386038892734,1.0714822595191826,-0.3373222748209725,1.5853460459445876,0.0096860657384216,0.0,0.0
-1.1079574817278703,-1.3557966593802415,0.1139262591871337,-1.0997307124624345,-1.5209787291452803,-1.0897020614468345,1.23318910638115,0.0,0.0
0.1383268415292313,-0.2046437042706238,0.3744221808261063,-1.376943080332328,0.7781200950582473,-1.06492876835838,1.23318910638115,0.0,0.0
-1.616164590546348,1.091865199133503,0.187009898896392,-0.509059321040803,-1.7273377930008649,-0.5342902540664857,1.23318910638115,0.0,0.0
-1.6406428039816092,-0.5529776823621565,-0.8430401156659479,-0.576632753855172,0.911340833698404,-1.2549942659267266,1.23318910638115,0.0,0.0
1.309754871015835,-1.6805243637503071,1.2240921062927863,1.2576208836606515,0.9912096388315216,0.8372620412955062,1.23318910638115,0.0,0.0
-1.1017701141641307,-0.8895940175049544,0.2611865417344674,1.2726042955499044,-1.4046676872492136,0.0069768732301764,0.0096860657384216,0.0,0.0
0.6663458134333333,1.4089478898501506,1.1662072486165784,1.7144063947558488,-1.0141619228362018,-1.492038477378499,-1.2138169749043068,0.0,0.0
0.564153071811889,-1.5405443727190329,0.5358336882448658,0.7718588036705175,-1.045944415608177,-0.7825633194413778,1.23318910638115,0.0,0.0
1.2999709515979936,0.1479598453409538,-1.0045999837123538,-0.2566374831166523,-1.0925586600357426,-1.5177692139866108,1.23318910638115,0.0,0.0
1.102245181142332,-1.693908367166524,1.2075445552077395,-0.7288760687588807,-1.1854485845019895,-0.3499136181878821,-1.2138169749043068,0.0,0.0
-1.5674915216510397,1.581480668018985,-0.0047606584636015,-1.4236315512220643,-0.9378421534403186,-1.1731692465892332,1.23318910638115,0.0,0.0
1.4020191549307313,-0.751179265237617,0.6172753795644166,-0.7853169103302188,1.720527152236059,0.9452934438271694,0.0096860657384216,0.0,0.0
-1.11692598400608,1.104268578674243,-0.6237194023914691,-0.4353198467462785,-0.3527820558486121,0.6590418967294344,1.23318910638115,0.0,0.0
-0.7625139435068654,-1.0540218427751713,-1.664344538889558,-1.4183300970023882,1.5120664237365546,0.5458837629179374,-1.2138169749043068,0.0,0.0
-1.5807928509540523,-0.9856752340783956,0.6070889621825738,0.761418519516607,0.8941814630681975,-0.3359309351768842,1.23318910638115,0.0,0.0
-1.0873213323004207,0.5407578552405875,0.6171346152429635,-1.6858447182266525,-0.6059320821439362,-1.657997056904595,0.0096860657384216,0.0,0.0
-0.0269917887330249,1.4344822864248106,-0.7964063033702662,-1.5688541744762967,-0.2774597664111899,-0.870815283914529,-1.2138169749043068,0.0,0.0
-1.4592060736467054,-0.4309842442838871,-0.5267373535921491,-1.155941842828878,0.8755757234460501,1.2478544010946593,1.23318910638115,0.0,0.0
-1.6552084835779566,-1.3573609306648768,1.0062410184493695,-1.4777257210948207,1.1747318742360455,0.5656301241293191,1.23318910638115,0.0,0.0
-1.0971502952417265,-1.0947109274465203,0.2804362555780644,0.6586300822721496,-0.7943154319690571,1.0156656842406566,0.0096860657384216,0.0,0.0
0.8780252265172714,1.6611917777693588,-1.5933572013429624,1.236383685868493,-1.084644538993638,-0.5665861987822165,1.23318910638115,0.0,0.0
-1.3654121388201736,-1.384180177658972,0.9284639012274472,0.1095700673067311,1.2061067303441375,1.4108885089899643,0.0096860657384216,0.0,0.0
0.5617744815800608,1.0063707060472125,-1.6014643561578383,-1.0050202924258926,1.0048554930695155,-0.4321205706944545,1.23318910638115,0.0,0.0
0.1506122692896001,-1.7201749656626004,1.6043842829868398,1.593922667654355,0.9594949745128538,-0.8141726788817057,0.0096860657384216,0.0,0.0
1.7023012343441553,-0.0089213658292436,-0.8297169780502961,-0.7787857414017076,1.3218141002559471,-0.5894847477552093,0.0096860657384216,0.0,0.0
-1.3611292799048325,-0.5773488086217112,-0.8924906593173446,1.2919089131374863,0.3430636474621514,-0.5993486939259587,0.0096860657384216,0.0,0.0
0.93192133574626,-1.4863200105774743,0.9749874340554208,0.7308830132380176,-0.646998244724432,1.2310786310456043,0.0096860657384216,0.0,0.0
1.6126823477370171,1.6038225583145524,0.0252592541431382,0.3518032652325044,-0.1323505656177052,-1.068262195483404,1.23318910638115,0.0,0.0
0.5783932775979413,1.1437646431095676,0.8118003187997757,0.6407171267810291,0.0873847251193715,0.5090503507370004,0.0096860657384216,0.0,0.0
0.9603786122401832,-1.2887546000339636,-0.0687805111512106,-1.2824992902723664,0.1389927547689574,-0.3377442629628445,0.0096860657384216,0.0,0.0
-0.1724385739180796,0.0016575158807636,-0.9280642860512592,-0.1894172711437588,0.6334631931519396,-1.3349210103115072,1.23318910638115,0.0,0.0
-0.4366274816495681,0.1271298312038324,-1.6524309263965842,0.6984036996314643,-1.074308042285674,-0.6480571816769314,-1.2138169749043068,0.0,0.0
0.2923380010712045,1.7303633262535112,0.1471529547574585,1.117981541655317,0.4589863890963147,0.6470435481856641,-1.2138169749043068,0.0,0.0
-1.0641938342708388,-0.6999082918280249,0.9287847942682236,-0.1244644651393399,-1.417695136875451,0.284087883762129,1.23318910638115,0.0,0.0
1.5136552175911755,-1.664873913127514,1.2611696641652193,0.8049475471567099,0.918404687565889,1.0032713680016545,1.23318910638115,0.0,0.0
0.2076593400739028,0.9398716898792032,0.876549507440522,1.5976858135051315,-0.1461196809507672,-0.1360292734675678,1.23318910638115,0.0,0.0
0.7329410919196564,1.278666047430171,0.6916968216621252,1.3838536012821534,0.2781409176027868,0.3394277719387586,1.23318910638115,0.0,0.0
1.338053216146372,-1.257527018023488,-0.0004363515610702,-0.790714529677317,1.0637194291841745,-0.5887104063125402,1.23318910638115,0.0,0.0
-1.0608997616065416,-1.3139292982816335,1.6515188339392834,-1.1256448116670963,0.9252162717859176,-1.5659990731011095,0.0096860657384216,0.0,0.0
-0.1695779486504806,-0.7894670875288451,-0.638666995965399,1.5965672605727004,-1.3455778678051271,0.7210096737007504,0.0096860657384216,0.0,0.0
1.6187203714862743,-1.6284001020196288,1.3201830662989391,-1.119195291766571,-0.9194244074826524,-0.4787175598376484,1.23318910638115,0.0,0.0
0.8489596790406981,1.3268417841580076,0.5965935573474871,1.3245542395735066,-1.229255998403897,-0.4675266411558636,1.23318910638115,0.0,0.0
0.2686346546962567,-1.0076464978445203,-1.5068272614666642,-0.7618603229878388,0.5041563841118182,-0.0102028356060786,-1.2138169749043068,0.0,0.0
1.5747708264478375,-0.5398234732740204,0.9506398731534872,1.0499862044385455,-0.8645417383411989,-0.6748268170313774,1.23318910638115,0.0,0.0
-0.8590219957671814,0.1411202868173534,-0.4097927429835562,0.4210447441160641,0.2702142479261573,1.7001294244130956,1.23318910638115,0.0,0.0
-0.1365270217064843,-0.6833892713521621,0.1976969077444416,0.951177069371872,0.466815072452691,1.101840341859439,1.23318910638115,0.0,0.0
0.7452884875194846,-1.2343478200511913,-1.5239729570386105,0.8949671032509743,-0.7577802257157813,1.6429363207098049,0.0096860657384216,0.0,0.0
-0.8677595118594033,-1.2782955800586864,-1.1080230515565483,0.4859992515320895,-1.3176056799743032,0.5960764361988784,-1.2138169749043068,0.0,0.0
0.1669013791739407,-0.8348301362706577,-0.6366540836269591,-0.3712496216261814,-0.4249033015518425,-0.2980832990215629,1.23318910638115,0.0,0.0
-1.6594596345736576,0.7697423102047478,-0.6916956369360899,1.233234520467122,0.5231504137280147,-1.5143267924211126,1.23318910638115,0.0,0.0
-0.8369166580247515,-0.7504757036978928,-1.0607692077672777,-1.4952859313283686,-1.374067990471227,1.545899578176124,1.23318910638115,0.0,0.0
-1.3135988553486333,0.0276571575347089,0.3219748206349643,-0.8328205953258233,-0.6495325342960311,0.2967084793677018,1.23318910638115,0.0,0.0
-1.3799340768323285,0.6413480992700694,1.5310351502526895,0.1477289905622342,1.1985981460137034,-1.5814449753344495,0.0096860657384216,0.0,0.0
-0.4051054152706375,0.0545589843034138,0.7095836758075428,-1.7207820237646467,0.9915725901627012,0.6653367539299105,-1.2138169749043068,0.0,0.0
1.6993433180713529,-0.912030409982956,1.4268675331233824,0.2614879899535642,0.263974632307524,0.949467417662298,0.0096860657384216,0.0,0.0
0.5398272453993127,-0.0326889010872704,-1.2130142660369327,-0.4743784957256635,-0.9683783461402198,1.398887807865299,-1.2138169749043068,0.0,0.0
1.1064825706954755,1.396785802115821,-1.36282827833419,0.3589170111028313,1.5068330070597342,0.7027241772113574,0.0096860657384216,0.0,0.0
0.818902804355824,1.5522825303278895,-0.0653457790979689,0.4387465504646836,-0.1719744762148904,0.9386157186869896,-1.2138169749043068,0.0,0.0
-1.5567773585627451,0.5371729504072531,0.491164450094439,-1.527024287328843,0.7850822574448058,1.0471297412804048,-1.2138169749043068,0.0,0.0
0.0134492791137059,-0.1061910449535823,-1.5935447309830857,-1.5678238202121448,0.556308567118832,1.343727977201471,0.0096860657384216,0.0,0.0
0.3576524740307638,-0.5162099116739558,0.3764401056698258,0.1020722197966438,-0.0717596360757051,0.0342158842875674,-1.2138169749043068,0.0,0.0
-0.5491372724236496,0.1387133877543643,-0.0161522666519183,-1.6075901440905012,0.780906412473032,1.1896480446095514,-1.2138169749043068,0.0,0.0
1.1227445077761549,-0.2077245791976043,-1.6593946976355307,-1.0673332826504636,-1.5940900364738506,-0.1957397469692897,-1.2138169749043068,0.0,0.0
-1.6880491317350177,-1.2544655592623088,1.33658427819752,-1.7145286888013438,1.6707056716576378,-0.9920454697475668,0.0096860657384216,0.0,0.0
0.0959075248994715,0.934362416990316,1.4345954560160168,1.3344267336800837,0.0372417744657871,0.1209973504342957,1.23318910638115,0.0,0.0
-1.6001472287271183,0.4328809870213705,0.1007927853230359,-1.5881384421643157,1.2511812299479226,-0.126462650480249,0.0096860657384216,0.0,0.0
1.2902216518997818,-0.5681882743275689,-0.0458240423929013,0.1281976784346071,-0.3244470292189356,0.3688423744090001,1.23318910638115,0.0,0.0
1.0707596338165202,-1.4901339355201817,1.252738431336569,1.315107788684457,-0.7349378999062227,0.3891068414073956,0.0096860657384216,0.0,0.0
1.3181954040890886,0.7980981531455024,-1.52220147107018,0.0830715291485522,1.6828473101388406,-0.1080983887846212,-1.2138169749043068,0.0,0.0
1.1106247381928225,0.7990789776278814,1.3084858793253062,0.0217533845346463,0.4861299596126706,-0.5001520472465403,0.0096860657384216,0.0,0.0
-0.967217599804258,0.9327446251921764,0.6213900761693787,0.5239579340087227,1.6923947687077312,-1.427764937859947,1.23318910638115,0.0,0.0
-0.2779800779446029,-0.442897979375694,-1.424971908936305,0.0622183000154795,-1.291462092715289,-0.2175814984783826,0.0096860657384216,0.0,0.0
-0.021250921281534,0.6218121597797567,-1.6538339687459205,-1.286479654560991,-0.7083973360900345,1.2802107763166857,-1.2138169749043068,0.0,0.0
0.6455646869749297,-1.33368443274063,0.0967060875366589,0.1851358638363799,-0.0740679227183901,0.2702916648727853,1.23318910638115,0.0,0.0
-1.5133467104655065,-0.299081566110136,-0.5776767518489085,-0.9146550795745696,1.660099489813564,1.3368906150831577,1.23318910638115,0.0,0.0
0.2842801278530132,-0.0960141461625784,0.6716699381109215,0.0053907238025774,0.5397300284101553,-0.7699891280515715,0.0096860657384216,0.0,0.0
0.9625795122560054,-1.522163686598568,1.0602178862762133,0.4485196204659499,0.203748811002432,0.6785671909310984,0.0096860657384216,0.0,0.0
-0.5260992384319098,-0.8373030456064313,-0.1064500122504195,1.0307474501176828,0.8704858628213678,0.9398912986060152,0.0096860657384216,0.0,0.0
1.593897577249613,0.4080722327904725,-0.2965642690539823,-1.1742908992424792,-0.1618364734747145,1.007440270517948,-1.2138169749043068,0.0,0.0
0.1975163019195656,1.0496200095568766,1.4256165578008066,0.0143840914440198,-1.4267072621356458,0.1742677160079243,-1.2138169749043068,0.0,0.0
1.1247011498714443,0.8547069419080066,0.5370072877513945,0.7785568096063027,-1.5916592094103057,0.4194949246618571,0.0096860657384216,0.0,0.0
-1.6820102963940713,-0.3906837411372715,-1.0184957707372604,-0.6986075810748918,0.4513181420144797,1.6822883672043316,1.23318910638115,0.0,0.0
-1.7333545680912086,1.4252757047119922,0.976866235587354,1.075646295903096,-1.5905812972245856,-0.0005872628845082,-1.2138169749043068,0.0,0.0
-1.6513611388163063,0.5713046401450574,0.8558358012733428,0.8954480168650911,-0.5241480107309476,1.3456143378138832,1.23318910638115,0.0,0.0
0.5870608322610285,1.19576597048119,0.6262371513076974,-0.9981375139072368,-1.1107305536505965,-1.6649228910627445,0.0096860657384216,0.0,0.0
-0.6126364211233494,-1.1835679226461158,0.6150542009613392,0.7487904598436231,0.0654497008792135,-0.7687557138817406,1.23318910638115,0.0,0.0
-1.6787653318249476,-1.5223450307023456,-0.825299343172347,-0.2981621179329871,-1.3860895521653287,1.6197451342485365,1.23318910638115,0.0,0.0
-0.8223960899101851,-1.3544581634250996,0.9748097002123632,-1.503271430563561,-0.6958089440785608,1.2473501628650634,1.23318910638115,0.0,0.0
-1.4835235908750175,-0.6126625607075032,0.3562023783854371,0.3495992007841113,-1.6508900953331402,-1.0741170572227086,1.23318910638115,0.0,0.0
-1.560004926948085,0.2470391240316805,-1.0552099790472196,-1.6234226921388308,-1.4873354243982455,-0.2423185958847646,0.0096860657384216,0.0,0.0
0.8173627988026155,-0.8401215807588797,-0.4490616246170358,0.0029515405607024,-0.2490211012936001,0.0825983876568881,0.0096860657384216,0.0,0.0
0.5463801801531081,-0.1557486211807933,-0.7370023430030019,0.3984002864747225,-0.1865276667527802,-1.02393710067537,0.0096860657384216,0.0,0.0
1.029857421868552,-1.265435916298539,0.9467495183679258,-1.6079338218762809,-1.6972443340406844,-0.6893615326314121,1.23318910638115,0.0,0.0
-0.1179821750039972,1.115546250934771,0.4743098371921297,1.206948463077328,-1.009936386857863,-0.1957050180888211,-1.2138169749043068,0.0,0.0
1.205996638317934,0.8517139534830315,1.0329587737020862,-0.77777578665153,0.9038692593035732,-0.393687271876765,0.0096860657384216,0.0,0.0
-0.5910028770513486,0.4530291874542954,0.7813935538631117,0.8313517990185848,-1.3601630643663782,1.0385212485931006,0.0096860657384216,0.0,0.0
-1.6340458526339685,-1.116964661726134,-0.8144416326674171,-0.1292776971615368,0.8009941497305803,-1.7113714930692565,0.0096860657384216,0.0,0.0
0.9764966925286528,1.2155370365865166,0.6844550578332254,0.3693761531245167,0.0331983973635718,-1.2408111334593537,0.0096860657384216,0.0,0.0
1.1995652329110509,-0.4948431376311856,-0.0224027692562129,-1.5552522293086397,1.4029093673192787,0.1555890431248191,1.23318910638115,0.0,0.0
0.6086016718375978,-1.0912561369685945,-1.469952642450319,1.537702921388867,-0.4806963938685051,-0.5810922291836305,1.23318910638115,0.0,0.0
0.3639497220855913,-0.4974918242268378,1.2317346159423903,0.1652773018912966,1.412978439393783,-1.551187794805279,-1.2138169749043068,0.0,0.0
-0.9673501750411956,-1.0502890159316336,0.4286543386577318,-1.3210578464996356,0.6025967400642751,0.0435644359433972,1.23318910638115,0.0,0.0
-0.8444754752559941,-0.530392979628803,0.534538675557249,0.0050738883889663,-0.4183590219757779,0.3927124278730406,-1.2138169749043068,0.0,0.0
0.2239790018702301,1.579534489696504,1.547350987397676,0.6187655380236269,0.6191548331276605,1.3186788946751955,-1.2138169749043068,0.0,0.0
-0.0936574998732311,0.9676943286918248,0.030816224494912,-1.358957716899696,0.0094127490057416,1.5512864806147524,-1.2138169749043068,0.0,0.0
-0.1099818336618496,-1.093315634429815,-1.648857036011308,-1.187724868492534,0.3228357536767184,1.730055377034951,1.23318910638115,0.0,0.0
